Date,Currency Code,Rate
2018-01-04,EUR,1.510600
2018-01-04,HKD,0.160079
2018-01-04,INR,0.019740
2018-01-04,IDR,0.000093
2018-01-04,JPY,0.011100
2018-01-04,MYR,0.312400
2018-01-04,MXN,0.064900
2018-01-04,NZD,0.893900
2018-01-04,NOK,0.155000
2018-01-04,PEN,0.390100
2018-01-04,RUB,0.021970
2018-01-04,SAR,0.333700
2018-01-04,SGD,0.942200
2018-01-04,ZAR,0.101730
2018-01-04,KRW,0.001177
2018-01-04,SEK,0.153800
2018-01-04,CHF,1.283800
2018-01-04,TWD,0.042290
2018-01-04,THB,0.038840
2018-01-04,TRY,0.333600
2018-01-04,GBP,1.695200
2018-01-04,USD,1.251500
2018-01-04,VND,0.000055
2018-01-05,AUD,0.974800
2018-01-05,BRL,0.383500
2018-01-05,CNY,0.191100
2018-01-05,EUR,1.493600
2018-01-05,HKD,0.158618
2018-01-05,INR,0.019570
2018-01-05,IDR,0.000092
2018-01-05,JPY,0.010960
2018-01-05,MYR,0.310300
2018-01-05,MXN,0.064400
2018-01-05,NZD,0.889400
2018-01-05,NOK,0.154100
2018-01-05,PEN,0.386200
2018-01-05,RUB,0.021770
2018-01-05,SAR,0.330700
2018-01-05,SGD,0.934800
2018-01-05,ZAR,0.100530
2018-01-05,KRW,0.001168
2018-01-05,SEK,0.152300
2018-01-05,CHF,1.271000
2018-01-05,TWD,0.042060
2018-01-05,THB,0.038530
2018-01-05,TRY,0.331800
2018-01-05,GBP,1.682200
2018-01-05,USD,1.240300
2018-01-05,VND,0.000055
2018-01-08,AUD,0.973600
2018-01-08,BRL,0.384000
2018-01-08,CNY,0.191100
2018-01-08,EUR,1.486800
2018-01-08,HKD,0.158810
2018-01-08,INR,0.019570
2018-01-08,IDR,0.000093
2018-01-08,JPY,0.010990
2018-01-08,MYR,0.310800
2018-01-08,MXN,0.064580
2018-01-08,NZD,0.891600
2018-01-08,NOK,0.153700
2018-01-08,PEN,0.386400
2018-01-08,RUB,0.021740
2018-01-08,SAR,0.331200
2018-01-08,SGD,0.932300
2018-01-08,ZAR,0.100130
2018-01-08,KRW,0.001163
2018-01-08,SEK,0.151400
2018-01-08,CHF,1.271200
2018-01-08,TWD,0.042050
2018-01-08,THB,0.038560
2018-01-08,TRY,0.331400
2018-01-08,GBP,1.684300
2018-01-08,USD,1.242200
2018-01-08,VND,0.000055
2018-01-09,AUD,0.974000
2018-01-09,BRL,0.383600
2018-01-09,CNY,0.190800
2018-01-09,EUR,1.485300
2018-01-09,HKD,0.159243
2018-01-09,INR,0.019560
2018-01-09,IDR,0.000093
2018-01-09,JPY,0.011060
2018-01-09,MYR,0.310600
2018-01-09,MXN,0.064580
2018-01-09,NZD,0.893400
2018-01-09,NOK,0.153500
2018-01-09,PEN,0.386900
2018-01-09,RUB,0.021860
2018-01-09,SAR,0.332100
2018-01-09,SGD,0.932400
2018-01-09,ZAR,0.100740
2018-01-09,KRW,0.001162
2018-01-09,SEK,0.151200
2018-01-09,CHF,1.266700
2018-01-09,TWD,0.042040
2018-01-09,THB,0.038600
2018-01-09,TRY,0.330400
2018-01-09,GBP,1.684300
2018-01-09,USD,1.245400
2018-01-09,VND,0.000055
2018-01-10,AUD,0.979900
2018-01-10,BRL,0.385900
2018-01-10,CNY,0.192000
2018-01-10,EUR,1.496000
2018-01-10,HKD,0.159752
2018-01-10,INR,0.019640
2018-01-10,IDR,0.000093
2018-01-10,JPY,0.011210
2018-01-10,MYR,0.312000
2018-01-10,MXN,0.064860
2018-01-10,NZD,0.899000
2018-01-10,NOK,0.155100
2018-01-10,PEN,0.388000
2018-01-10,RUB,0.021920
2018-01-10,SAR,0.333200
2018-01-10,SGD,0.936900
2018-01-10,ZAR,0.100330
2018-01-10,KRW,0.001170
2018-01-10,SEK,0.152700
2018-01-10,CHF,1.278000
2018-01-10,TWD,0.042240
2018-01-10,THB,0.038910
2018-01-10,TRY,0.328900
2018-01-10,GBP,1.689300
2018-01-10,USD,1.249600
2018-01-10,VND,0.000055
2018-01-11,AUD,0.988000
2018-01-11,BRL,0.388800
2018-01-11,CNY,0.192900
2018-01-11,EUR,1.508800
2018-01-11,HKD,0.160230
2018-01-11,INR,0.019680
2018-01-11,IDR,0.000094
2018-01-11,JPY,0.011260
2018-01-11,MYR,0.314300
2018-01-11,MXN,0.064820
2018-01-11,NZD,0.907700
2018-01-11,NOK,0.156300
2018-01-11,PEN,0.389400
2018-01-11,RUB,0.022120
2018-01-11,SAR,0.334200
2018-01-11,SGD,0.942500
2018-01-11,ZAR,0.100850
2018-01-11,KRW,0.001177
2018-01-11,SEK,0.154000
2018-01-11,CHF,1.285100
2018-01-11,TWD,0.042380
2018-01-11,THB,0.039180
2018-01-11,TRY,0.331600
2018-01-11,GBP,1.696300
2018-01-11,USD,1.253500
2018-01-11,VND,0.000055
2018-01-12,AUD,0.986500
2018-01-12,BRL,0.389300
2018-01-12,CNY,0.193500
2018-01-12,EUR,1.519000
2018-01-12,HKD,0.159840
2018-01-12,INR,0.019660
2018-01-12,IDR,0.000094
2018-01-12,JPY,0.011240
2018-01-12,MYR,0.314900
2018-01-12,MXN,0.065610
2018-01-12,NZD,0.905900
2018-01-12,NOK,0.157300
2018-01-12,PEN,0.388700
2018-01-12,RUB,0.022090
2018-01-12,SAR,0.333400
2018-01-12,SGD,0.942300
2018-01-12,ZAR,0.100700
2018-01-12,KRW,0.001177
2018-01-12,SEK,0.154600
2018-01-12,CHF,1.288200
2018-01-12,TWD,0.042240
2018-01-12,THB,0.039140
2018-01-12,TRY,0.333200
2018-01-12,GBP,1.712000
2018-01-12,USD,1.250400
2018-01-12,VND,0.000055
2018-01-15,AUD,0.989600
2018-01-15,BRL,0.387700
2018-01-15,CNY,0.193000
2018-01-15,EUR,1.524200
2018-01-15,HKD,0.158771
2018-01-15,INR,0.019560
2018-01-15,IDR,0.000093
2018-01-15,JPY,0.011240
2018-01-15,MYR,0.314000
2018-01-15,MXN,0.065980
2018-01-15,NZD,0.907200
2018-01-15,NOK,0.157600
2018-01-15,PEN,0.386800
2018-01-15,RUB,0.022010
2018-01-15,SAR,0.331200
2018-01-15,SGD,0.939900
2018-01-15,ZAR,0.100800
2018-01-15,KRW,0.001168
2018-01-15,SEK,0.155000
2018-01-15,CHF,1.290900
2018-01-15,TWD,0.042030
2018-01-15,THB,0.038910
2018-01-15,TRY,0.327200
2018-01-15,GBP,1.714100
2018-01-15,USD,1.242200
2018-01-15,VND,0.000055
2018-01-16,AUD,0.988000
2018-01-16,BRL,0.385000
2018-01-16,CNY,0.192700
2018-01-16,EUR,1.520100
2018-01-16,HKD,0.158752
2018-01-16,INR,0.019390
2018-01-16,IDR,0.000093
2018-01-16,JPY,0.011220
2018-01-16,MYR,0.313900
2018-01-16,MXN,0.066020
2018-01-16,NZD,0.903400
2018-01-16,NOK,0.157700
2018-01-16,PEN,0.386800
2018-01-16,RUB,0.022000
2018-01-16,SAR,0.331200
2018-01-16,SGD,0.939000
2018-01-16,ZAR,0.101240
2018-01-16,KRW,0.001166
2018-01-16,SEK,0.154400
2018-01-16,CHF,1.290300
2018-01-16,TWD,0.041990
2018-01-16,THB,0.038860
2018-01-16,TRY,0.327200
2018-01-16,GBP,1.710800
2018-01-16,USD,1.241900
2018-01-16,VND,0.000055
2018-01-17,AUD,0.992800
2018-01-17,BRL,0.385400
2018-01-17,CNY,0.193100
2018-01-17,EUR,1.520300
2018-01-17,HKD,0.158917
2018-01-17,INR,0.019450
2018-01-17,IDR,0.000093
2018-01-17,JPY,0.011210
2018-01-17,MYR,0.314300
2018-01-17,MXN,0.066580
2018-01-17,NZD,0.906200
2018-01-17,NOK,0.158200
2018-01-17,PEN,0.387000
2018-01-17,RUB,0.021920
2018-01-17,SAR,0.331300
2018-01-17,SGD,0.939800
2018-01-17,ZAR,0.101270
2018-01-17,KRW,0.001164
2018-01-17,SEK,0.154700
2018-01-17,CHF,1.292400
2018-01-17,TWD,0.042030
2018-01-17,THB,0.038890
2018-01-17,TRY,0.326200
2018-01-17,GBP,1.719900
2018-01-17,USD,1.242500
2018-01-17,VND,0.000055
